trial=0
,min,max,avg
gen=89,100,100,100.000000
gen=90,100,100,100.000000
gen=91,100,100,100.000000
gen=92,100,100,100.000000
gen=93,100,100,100.000000
gen=94,100,100,100.000000
gen=95,100,100,100.000000
gen=96,100,100,100.000000
gen=97,100,100,100.000000
gen=98,100,100,100.000000
gen=99,100,100,100.000000
trial=10
,min,max,avg
gen=0,40,63,52.980000
gen=1,43,64,54.100000
gen=2,45,64,56.820000
gen=3,46,65,58.280000
gen=4,53,66,60.160000
gen=5,57,66,61.860000
gen=6,59,69,63.460000
gen=7,62,71,64.680000
gen=8,62,71,66.060000
gen=9,63,71,67.020000
gen=10,64,73,68.240000
gen=11,66,73,69.560000
gen=12,67,74,70.280000
gen=13,68,75,71.040000
gen=14,69,77,72.220000
gen=15,69,77,73.400000
gen=16,71,79,74.780000
gen=17,72,79,75.480000
gen=18,73,80,76.240000
gen=19,74,80,77.340000
gen=20,75,81,78.100000
gen=21,76,81,78.720000
gen=22,77,83,79.520000
gen=23,78,83,80.200000
gen=24,79,84,80.840000
gen=25,79,85,81.440000
gen=26,79,86,82.240000
gen=27,80,86,82.840000
gen=28,81,86,83.560000
gen=29,82,86,84.120000
gen=30,83,87,84.820000
gen=31,83,88,85.120000
gen=32,84,88,85.620000
gen=33,84,88,85.900000
gen=34,84,89,86.360000
gen=35,84,91,86.820000
gen=36,85,91,87.240000
gen=37,86,91,87.620000
gen=38,86,91,88.160000
gen=39,86,92,88.660000
gen=40,87,92,89.200000
gen=41,87,92,89.580000
gen=42,88,93,90.260000
gen=43,89,94,90.560000
gen=44,89,94,90.880000
gen=45,89,94,91.240000
gen=46,90,94,91.540000
gen=47,91,94,91.960000
gen=48,91,94,92.280000
gen=49,91,94,92.600000
gen=50,91,95,92.980000
gen=51,91,97,93.360000
gen=52,92,97,93.740000
gen=53,92,97,94.160000
gen=54,92,97,94.500000
gen=55,93,97,94.900000
gen=56,93,97,95.100000
gen=57,93,97,95.500000
gen=58,94,98,95.840000
gen=59,95,98,96.200000
gen=60,95,98,96.460000
gen=61,96,98,96.820000
gen=62,96,99,97.080000
gen=63,96,99,97.340000
gen=64,96,99,97.540000
gen=65,96,99,97.740000
gen=66,97,99,98.080000
gen=67,97,99,98.300000
gen=68,97,100,98.560000
gen=69,97,100,98.640000
gen=70,98,100,98.780000
gen=71,98,100,98.820000
gen=72,98,100,98.860000
gen=73,98,100,98.920000
gen=74,98,100,99.000000
gen=75,98,100,99.080000
gen=76,98,100,99.200000
gen=77,98,100,99.300000
gen=78,98,100,99.360000
gen=79,98,100,99.500000
gen=80,99,100,99.600000
gen=81,99,100,99.700000
gen=82,99,100,99.740000
gen=83,99,100,99.840000
gen=84,99,100,99.840000
gen=85,99,100,99.900000
gen=86,99,100,99.940000
gen=87,99,100,99.940000
gen=88,100,100,100.000000
gen=89,100,100,100.000000
gen=90,100,100,100.000000
gen=91,100,100,100.000000
gen=92,100,100,100.000000
gen=93,100,100,100.000000
gen=94,100,100,100.000000
gen=95,100,100,100.000000
gen=96,100,100,100.000000
gen=97,100,100,100.000000
gen=98,100,100,100.000000
gen=99,100,100,100.000000
trial=11
,min,max,avg
gen=0,45,62,52.460000
gen=1,50,62,54.940000
gen=2,51,64,56.940000
gen=3,54,64,58.480000
gen=4,55,66,59.420000
gen=5,55,67,60.700000
gen=6,56,67,62.100000
gen=7,60,67,63.540000
gen=8,61,68,64.280000
gen=9,62,70,65.300000
gen=10,62,71,66.440000
gen=11,64,72,67.620000
gen=12,65,73,68.900000
gen=13,68,76,70.320000
gen=14,69,76,71.300000
gen=15,69,78,72.460000
gen=16,71,78,73.200000
gen=17,71,78,74.200000
gen=18,71,82,75.120000
gen=19,73,82,76.400000
gen=20,74,82,77.340000
gen=21,76,85,78.380000
gen=22,76,85,78.980000
gen=23,77,85,79.940000
gen=24,77,86,80.900000
gen=25,77,86,81.620000
gen=26,78,86,82.700000
gen=27,81,86,83.520000
gen=28,82,86,84.280000
gen=29,83,87,84.940000
gen=30,84,87,85.640000
gen=31,84,89,86.100000
gen=32,85,90,86.740000
gen=33,85,90,87.080000
gen=34,85,91,87.600000
gen=35,85,91,88.080000
gen=36,86,93,88.760000
gen=37,87,93,89.380000
gen=38,87,93,90.040000
gen=39,88,93,90.560000
gen=40,89,94,91.000000
gen=41,89,94,91.280000
gen=42,90,94,91.580000
gen=43,90,94,91.900000
gen=44,90,94,92.100000
gen=45,90,94,92.460000
gen=46,90,95,92.860000
gen=47,91,95,93.180000
gen=48,91,95,93.440000
gen=49,92,95,93.620000
gen=50,92,95,93.780000
gen=51,92,96,94.120000
gen=52,92,96,94.400000
gen=53,93,96,94.660000
gen=54,93,96,94.840000
gen=55,94,96,95.040000
gen=56,94,97,95.220000
gen=57,94,97,95.400000
gen=58,95,97,95.620000
gen=59,95,97,95.720000
gen=60,95,98,95.840000
gen=61,95,98,96.060000
gen=62,95,98,96.300000
gen=63,95,98,96.500000
gen=64,95,98,96.600000
gen=65,95,98,96.780000
gen=66,95,98,96.880000
gen=67,96,99,97.120000
gen=68,96,99,97.300000
gen=69,96,99,97.520000
gen=70,96,99,97.700000
gen=71,97,99,97.880000
gen=72,97,99,97.960000
gen=73,97,99,98.040000
gen=74,97,99,98.120000
gen=75,98,99,98.260000
gen=76,98,99,98.340000
gen=77,98,99,98.500000
gen=78,98,99,98.580000
gen=79,98,99,98.600000
gen=80,98,100,98.780000
gen=81,98,100,98.880000
gen=82,98,100,98.940000
gen=83,98,100,99.020000
gen=84,98,100,99.100000
gen=85,98,100,99.220000
gen=86,98,100,99.260000
gen=87,99,100,99.380000
gen=88,99,100,99.400000
gen=89,99,100,99.480000
gen=90,99,100,99.620000
gen=91,99,100,99.740000
gen=92,99,100,99.760000
gen=93,99,100,99.880000
gen=94,99,100,99.920000
gen=95,99,100,99.940000
gen=96,99,100,99.980000
gen=97,99,100,99.980000
gen=98,99,100,99.980000
gen=99,99,100,99.980000
trial=12
,min,max,avg
gen=0,44,60,52.700000
gen=1,50,60,55.080000
gen=2,51,63,56.280000
gen=3,52,63,58.020000
gen=4,55,68,59.700000
gen=5,56,68,61.120000
gen=6,59,68,62.460000
gen=7,60,69,63.640000
gen=8,60,69,64.440000
gen=9,60,72,65.380000
gen=10,62,73,66.880000
gen=11,64,74,68.240000
gen=12,66,74,69.260000
gen=13,68,74,70.640000
gen=14,68,77,72.020000
gen=15,68,77,72.900000
gen=16,72,77,73.860000
gen=17,73,79,74.620000
gen=18,73,79,75.580000
gen=19,74,79,76.540000
gen=20,75,80,77.540000
gen=21,76,81,78.260000
gen=22,76,82,79.040000
gen=23,78,82,79.700000
gen=24,78,82,80.280000
gen=25,79,83,81.000000
gen=26,79,85,81.580000
gen=27,80,85,82.160000
gen=28,81,85,82.760000
gen=29,81,86,83.200000
gen=30,81,87,83.940000
gen=31,81,87,84.540000
gen=32,83,87,85.180000
gen=33,84,89,85.700000
gen=34,84,89,86.400000
gen=35,85,89,86.800000
gen=36,85,90,87.360000
gen=37,85,91,88.020000
gen=38,86,92,88.540000
gen=39,86,92,89.100000
gen=40,87,93,89.680000
gen=41,88,93,90.060000
gen=42,88,93,90.540000
gen=43,88,93,90.820000
gen=44,89,93,91.240000
gen=45,89,95,91.700000
gen=46,90,95,92.140000
gen=47,91,95,92.660000
gen=48,91,95,92.960000
gen=49,91,95,93.200000
gen=50,92,97,93.740000
gen=51,92,97,94.040000
gen=52,92,97,94.220000
gen=53,93,98,94.520000
gen=54,93,98,94.840000
gen=55,93,98,95.100000
gen=56,93,98,95.460000
gen=57,94,98,95.820000
gen=58,95,98,96.060000
gen=59,95,98,96.380000
gen=60,95,98,96.560000
gen=61,95,99,96.840000
gen=62,95,99,97.140000
gen=63,96,99,97.520000
gen=64,96,100,97.720000
gen=65,96,100,97.980000
gen=66,97,100,98.180000
gen=67,97,100,98.340000
gen=68,97,100,98.500000
gen=69,97,100,98.800000
gen=70,97,100,99.020000
gen=71,98,100,99.120000
gen=72,98,100,99.160000
gen=73,99,100,99.320000
gen=74,99,100,99.400000
gen=75,99,100,99.440000
gen=76,99,100,99.520000
gen=77,99,100,99.600000
gen=78,99,100,99.740000
gen=79,99,100,99.780000
gen=80,99,100,99.800000
gen=81,99,100,99.840000
gen=82,99,100,99.860000
gen=83,99,100,99.920000
gen=84,99,100,99.960000
gen=85,99,100,99.960000
gen=86,99,100,99.980000
gen=87,99,100,99.980000
gen=88,99,100,99.980000
gen=89,100,100,100.000000
gen=90,100,100,100.000000
gen=91,100,100,100.000000
gen=92,100,100,100.000000
gen=93,100,100,100.000000
gen=94,100,100,100.000000
gen=95,100,100,100.000000
gen=96,100,100,100.000000
gen=97,100,100,100.000000
gen=98,100,100,100.000000
gen=99,100,100,100.000000
trial=13
,min,max,avg
gen=0,46,62,51.540000
gen=1,47,62,52.780000
gen=2,47,62,54.540000
gen=3,50,62,55.980000
gen=4,50,62,57.660000
gen=5,56,64,59.640000
gen=6,58,64,60.980000
gen=7,58,67,62.180000
gen=8,61,68,63.780000
gen=9,61,69,64.440000
gen=10,62,69,65.820000
gen=11,63,72,67.340000
gen=12,65,74,68.660000
gen=13,66,74,69.500000
gen=14,66,74,69.920000
gen=15,68,74,71.000000
gen=16,68,76,71.960000
gen=17,70,77,72.840000
gen=18,70,78,73.460000
gen=19,71,80,74.420000
gen=20,71,80,75.180000
gen=21,73,81,76.260000
gen=22,74,81,76.980000
gen=23,75,81,77.360000
gen=24,76,82,77.980000
gen=25,76,82,78.540000
gen=26,76,82,79.300000
gen=27,77,82,79.940000
gen=28,78,83,80.560000
gen=29,79,84,81.060000
gen=30,80,84,81.520000
gen=31,80,85,82.040000
gen=32,80,85,82.440000
gen=33,81,86,82.980000
gen=34,81,86,83.240000
gen=35,81,86,83.700000
gen=36,82,86,84.240000
gen=37,83,87,84.700000
gen=38,84,88,85.260000
gen=39,84,89,85.620000
gen=40,84,89,86.140000
gen=41,85,89,86.560000
gen=42,85,89,87.000000
gen=43,85,89,87.340000
gen=44,86,91,87.800000
gen=45,86,91,88.200000
gen=46,87,91,88.680000
gen=47,87,92,89.120000
gen=48,87,92,89.540000
gen=49,87,92,89.860000
gen=50,87,92,90.300000
gen=51,88,92,90.560000
gen=52,89,93,90.820000
gen=53,89,93,91.060000
gen=54,89,93,91.300000
gen=55,90,94,91.720000
gen=56,91,94,92.080000
gen=57,91,94,92.380000
gen=58,91,94,92.820000
gen=59,92,94,93.060000
gen=60,92,95,93.300000
gen=61,92,95,93.500000
gen=62,92,96,93.780000
gen=63,92,96,94.080000
gen=64,93,97,94.360000
gen=65,93,97,94.760000
gen=66,94,97,94.920000
gen=67,94,97,95.200000
gen=68,94,97,95.400000
gen=69,94,97,95.640000
gen=70,94,97,95.920000
gen=71,94,99,96.060000
gen=72,95,99,96.440000
gen=73,95,99,96.680000
gen=74,95,99,96.800000
gen=75,96,99,97.040000
gen=76,96,99,97.280000
gen=77,96,99,97.560000
gen=78,96,99,97.680000
gen=79,97,99,97.920000
gen=80,97,99,98.020000
gen=81,97,99,98.120000
gen=82,97,99,98.180000
gen=83,97,99,98.320000
gen=84,97,99,98.520000
gen=85,98,100,98.620000
gen=86,98,100,98.740000
gen=87,98,100,98.840000
gen=88,98,100,98.860000
gen=89,98,100,98.900000
gen=90,98,100,99.020000
gen=91,98,100,99.120000
gen=92,98,100,99.220000
gen=93,98,100,99.280000
gen=94,99,100,99.340000
gen=95,99,100,99.520000
gen=96,99,100,99.600000
gen=97,99,100,99.680000
gen=98,99,100,99.780000
gen=99,99,100,99.860000
trial=14
,min,max,avg
gen=0,48,61,53.420000
gen=1,51,62,55.300000
gen=2,52,63,57.140000
gen=3,54,68,59.220000
gen=4,56,68,61.160000
gen=5,57,68,62.160000
gen=6,60,68,63.700000
gen=7,60,71,65.000000
gen=8,60,71,66.240000
gen=9,63,71,67.700000
gen=10,63,74,68.900000
gen=11,67,77,70.440000
gen=12,68,77,71.500000
gen=13,69,79,72.420000
gen=14,70,79,73.260000
gen=15,70,79,73.840000
gen=16,70,79,74.600000
gen=17,70,80,75.720000
gen=18,73,80,76.740000
gen=19,75,80,77.720000
gen=20,75,81,78.260000
gen=21,76,83,78.860000
gen=22,77,83,79.560000
gen=23,78,83,80.240000
gen=24,78,83,80.940000
gen=25,80,84,81.560000
gen=26,80,85,82.340000
gen=27,80,85,82.880000
gen=28,81,86,83.300000
gen=29,82,86,83.880000
gen=30,82,87,84.320000
gen=31,82,88,84.880000
gen=32,83,89,85.280000
gen=33,83,89,85.680000
gen=34,84,89,86.160000
gen=35,84,89,86.660000
gen=36,85,90,87.180000
gen=37,85,92,87.680000
gen=38,86,92,87.980000
gen=39,87,92,88.400000
gen=40,87,92,88.820000
gen=41,87,92,89.260000
gen=42,88,92,89.700000
gen=43,88,93,90.220000
gen=44,88,93,90.720000
gen=45,88,93,90.960000
gen=46,89,94,91.460000
gen=47,89,94,91.700000
gen=48,90,95,92.180000
gen=49,90,95,92.640000
gen=50,90,95,92.900000
gen=51,92,95,93.160000
gen=52,92,97,93.400000
gen=53,92,97,93.780000
gen=54,92,97,94.380000
gen=55,93,97,94.840000
gen=56,93,97,95.260000
gen=57,94,98,95.640000
gen=58,94,98,95.960000
gen=59,94,98,96.140000
gen=60,95,98,96.420000
gen=61,95,98,96.680000
gen=62,96,98,97.020000
gen=63,96,99,97.260000
gen=64,96,99,97.480000
gen=65,96,99,97.740000
gen=66,97,99,97.820000
gen=67,97,99,97.980000
gen=68,97,99,98.120000
gen=69,97,99,98.260000
gen=70,97,99,98.340000
gen=71,98,99,98.480000
gen=72,98,99,98.540000
gen=73,98,100,98.660000
gen=74,98,100,98.720000
gen=75,98,100,98.820000
gen=76,98,100,99.040000
gen=77,98,100,99.120000
gen=78,98,100,99.180000
gen=79,98,100,99.240000
gen=80,98,100,99.360000
gen=81,98,100,99.420000
gen=82,99,100,99.540000
gen=83,99,100,99.640000
gen=84,99,100,99.740000
gen=85,99,100,99.820000
gen=86,99,100,99.840000
gen=87,99,100,99.960000
gen=88,99,100,99.960000
gen=89,99,100,99.960000
gen=90,99,100,99.980000
gen=91,99,100,99.980000
gen=92,100,100,100.000000
gen=93,100,100,100.000000
gen=94,100,100,100.000000
gen=95,100,100,100.000000
gen=96,100,100,100.000000
gen=97,100,100,100.000000
gen=98,100,100,100.000000
gen=99,100,100,100.000000
trial=15
,min,max,avg
gen=0,44,61,53.440000
gen=1,45,67,55.140000
gen=2,52,68,57.720000
gen=3,53,68,59.600000
gen=4,56,70,61.160000
gen=5,57,70,62.720000
gen=6,59,70,63.780000
gen=7,59,70,64.420000
gen=8,60,73,66.060000
gen=9,64,73,67.540000
gen=10,65,75,68.860000
gen=11,65,75,69.800000
gen=12,66,76,71.140000
gen=13,69,76,72.340000
gen=14,70,79,73.360000
gen=15,72,79,74.340000
gen=16,72,79,74.840000
gen=17,73,80,75.700000
gen=18,73,81,76.380000
gen=19,73,81,77.240000
gen=20,74,81,78.060000
gen=21,75,85,79.160000
gen=22,77,85,80.000000
gen=23,78,85,80.660000
gen=24,79,85,81.400000
gen=25,80,85,81.800000
gen=26,80,87,82.600000
gen=27,80,87,83.100000
gen=28,80,87,83.700000
gen=29,81,88,84.560000
gen=30,82,88,85.380000
gen=31,84,88,86.100000
gen=32,85,89,86.860000
gen=33,85,89,87.380000
gen=34,86,90,87.960000
gen=35,86,91,88.380000
gen=36,87,91,88.780000
gen=37,87,91,89.160000
gen=38,87,91,89.360000
gen=39,88,92,89.660000
gen=40,88,93,89.880000
gen=41,88,93,90.120000
gen=42,89,93,90.340000
gen=43,89,93,90.580000
gen=44,89,93,90.800000
gen=45,89,94,90.960000
gen=46,89,94,91.300000
gen=47,89,95,91.720000
gen=48,90,95,92.100000
gen=49,91,96,92.720000
gen=50,91,96,93.140000
gen=51,91,96,93.480000
gen=52,92,96,93.760000
gen=53,92,96,94.140000
gen=54,92,96,94.380000
gen=55,93,97,94.820000
gen=56,93,97,95.180000
gen=57,94,97,95.480000
gen=58,94,97,95.680000
gen=59,95,97,95.880000
gen=60,95,97,96.120000
gen=61,95,98,96.420000
gen=62,95,98,96.620000
gen=63,95,98,96.760000
gen=64,96,98,96.940000
gen=65,96,98,97.060000
gen=66,96,98,97.240000
gen=67,96,98,97.440000
gen=68,96,99,97.560000
gen=69,96,99,97.620000
gen=70,97,99,97.740000
gen=71,97,99,97.840000
gen=72,97,99,97.940000
gen=73,97,99,98.080000
gen=74,97,99,98.200000
gen=75,97,100,98.300000
gen=76,97,100,98.420000
gen=77,97,100,98.540000
gen=78,98,100,98.700000
gen=79,98,100,98.760000
gen=80,98,100,98.900000
gen=81,98,100,98.980000
gen=82,98,100,99.060000
gen=83,98,100,99.140000
gen=84,98,100,99.260000
gen=85,99,100,99.340000
gen=86,99,100,99.400000
gen=87,99,100,99.480000
gen=88,99,100,99.560000
gen=89,99,100,99.640000
gen=90,99,100,99.780000
gen=91,99,100,99.820000
gen=92,99,100,99.860000
gen=93,99,100,99.880000
gen=94,99,100,99.940000
gen=95,99,100,99.980000
gen=96,99,100,99.980000
gen=97,99,100,99.980000
gen=98,100,100,100.000000
gen=99,100,100,100.000000
trial=16
,min,max,avg
gen=0,42,62,53.480000
gen=1,49,62,55.700000
gen=2,54,65,57.900000
gen=3,56,66,59.600000
gen=4,56,66,60.860000
gen=5,56,66,61.660000
gen=6,58,67,62.660000
gen=7,59,70,64.520000
gen=8,61,71,66.060000
gen=9,63,71,67.280000
gen=10,64,72,68.600000
gen=11,67,75,69.540000
gen=12,67,76,70.680000
gen=13,68,77,71.680000
gen=14,69,77,72.760000
gen=15,69,78,73.680000
gen=16,71,79,74.660000
gen=17,72,79,75.640000
gen=18,73,80,76.560000
gen=19,75,81,77.380000
gen=20,76,81,78.080000
gen=21,77,81,78.720000
gen=22,77,81,79.100000
gen=23,78,81,79.500000
gen=24,78,82,79.960000
gen=25,79,82,80.360000
gen=26,79,85,80.740000
gen=27,80,85,81.120000
gen=28,80,85,81.680000
gen=29,81,85,82.100000
gen=30,81,85,82.460000
gen=31,81,86,83.100000
gen=32,81,86,83.740000
gen=33,82,87,84.340000
gen=34,82,89,85.060000
gen=35,83,90,85.740000
gen=36,84,90,86.460000
gen=37,84,90,87.220000
gen=38,87,91,88.020000
gen=39,87,92,88.680000
gen=40,88,92,89.340000
gen=41,88,92,89.800000
gen=42,88,92,90.220000
gen=43,88,94,90.780000
gen=44,89,94,91.320000
gen=45,90,94,91.800000
gen=46,90,95,92.160000
gen=47,91,95,92.500000
gen=48,91,95,92.840000
gen=49,92,95,93.100000
gen=50,92,95,93.460000
gen=51,92,95,93.720000
gen=52,92,95,93.800000
gen=53,93,95,94.040000
gen=54,93,96,94.220000
gen=55,93,96,94.480000
gen=56,94,96,94.800000
gen=57,94,97,94.980000
gen=58,94,97,95.240000
gen=59,94,98,95.540000
gen=60,94,98,95.680000
gen=61,94,99,95.940000
gen=62,94,99,96.160000
gen=63,95,100,96.580000
gen=64,95,100,96.800000
gen=65,95,100,97.120000
gen=66,96,100,97.380000
gen=67,96,100,97.680000
gen=68,97,100,98.020000
gen=69,97,100,98.240000
gen=70,97,100,98.340000
gen=71,97,100,98.720000
gen=72,98,100,98.820000
gen=73,98,100,98.900000
gen=74,98,100,99.100000
gen=75,98,100,99.320000
gen=76,98,100,99.420000
gen=77,99,100,99.520000
gen=78,99,100,99.600000
gen=79,99,100,99.700000
gen=80,99,100,99.800000
gen=81,99,100,99.860000
gen=82,99,100,99.880000
gen=83,99,100,99.880000
gen=84,99,100,99.960000
gen=85,99,100,99.960000
gen=86,99,100,99.980000
gen=87,100,100,100.000000
gen=88,100,100,100.000000
gen=89,100,100,100.000000
gen=90,100,100,100.000000
gen=91,100,100,100.000000
gen=92,100,100,100.000000
gen=93,100,100,100.000000
gen=94,100,100,100.000000
gen=95,100,100,100.000000
gen=96,100,100,100.000000
gen=97,100,100,100.000000
gen=98,100,100,100.000000
gen=99,100,100,100.000000
trial=17
,min,max,avg
gen=0,46,62,52.540000
gen=1,47,62,54.400000
gen=2,49,62,56.840000
gen=3,52,63,58.520000
gen=4,56,64,59.960000
gen=5,58,66,61.320000
gen=6,60,66,62.540000
gen=7,60,72,63.700000
gen=8,62,72,65.280000
gen=9,62,72,66.300000
gen=10,63,72,67.900000
gen=11,65,73,69.060000
gen=12,67,76,70.480000
gen=13,67,77,71.340000
gen=14,68,77,72.480000
gen=15,70,77,73.460000
gen=16,71,77,74.280000
gen=17,72,79,74.980000
gen=18,73,79,75.900000
gen=19,74,80,76.640000
gen=20,74,80,77.300000
gen=21,76,80,78.020000
gen=22,77,81,78.700000
gen=23,77,81,79.200000
gen=24,78,83,79.800000
gen=25,78,84,80.540000
gen=26,79,84,81.100000
gen=27,79,85,81.820000
gen=28,80,85,82.340000
gen=29,81,86,83.160000
gen=30,82,86,83.760000
gen=31,82,89,84.540000
gen=32,83,89,85.080000
gen=33,83,89,85.820000
gen=34,83,90,86.420000
gen=35,84,90,87.000000
gen=36,85,90,87.760000
gen=37,86,92,88.220000
gen=38,87,92,88.820000
gen=39,87,92,89.280000
gen=40,87,93,89.860000
gen=41,88,93,90.340000
gen=42,88,93,90.720000
gen=43,89,94,91.340000
gen=44,90,94,91.820000
gen=45,90,95,92.100000
gen=46,91,95,92.560000
gen=47,91,95,92.800000
gen=48,91,95,93.280000
gen=49,92,95,93.660000
gen=50,92,95,94.060000
gen=51,93,96,94.340000
gen=52,93,96,94.560000
gen=53,93,97,94.900000
gen=54,93,97,95.200000
gen=55,94,97,95.520000
gen=56,94,97,95.660000
gen=57,95,97,96.020000
gen=58,95,97,96.200000
gen=59,95,98,96.420000
gen=60,95,98,96.580000
gen=61,95,98,96.720000
gen=62,96,98,96.860000
gen=63,96,98,97.040000
gen=64,96,98,97.220000
gen=65,97,98,97.420000
gen=66,97,98,97.480000
gen=67,97,99,97.640000
gen=68,97,99,97.720000
gen=69,97,99,97.900000
gen=70,97,99,97.960000
gen=71,97,99,98.100000
gen=72,97,99,98.160000
gen=73,97,100,98.280000
gen=74,97,100,98.360000
gen=75,97,100,98.500000
gen=76,97,100,98.680000
gen=77,97,100,98.760000
gen=78,98,100,99.020000
gen=79,98,100,99.140000
gen=80,98,100,99.240000
gen=81,98,100,99.300000
gen=82,98,100,99.360000
gen=83,98,100,99.460000
gen=84,98,100,99.620000
gen=85,98,100,99.720000
gen=86,99,100,99.800000
gen=87,99,100,99.840000
gen=88,99,100,99.920000
gen=89,99,100,99.940000
gen=90,99,100,99.960000
gen=91,100,100,100.000000
gen=92,100,100,100.000000
gen=93,100,100,100.000000
gen=94,100,100,100.000000
gen=95,100,100,100.000000
gen=96,100,100,100.000000
gen=97,100,100,100.000000
gen=98,100,100,100.000000
gen=99,100,100,100.000000
trial=18
,min,max,avg
gen=0,46,61,53.980000
gen=1,47,62,55.760000
gen=2,48,64,57.340000
gen=3,53,65,59.380000
gen=4,57,68,60.780000
gen=5,58,68,62.400000
gen=6,59,69,63.280000
gen=7,61,69,64.880000
gen=8,61,69,66.000000
gen=9,62,72,67.080000
gen=10,63,73,67.620000
gen=11,64,73,69.160000
gen=12,67,74,70.480000
gen=13,68,75,71.620000
gen=14,68,76,72.360000
gen=15,70,76,73.560000
gen=16,71,76,74.380000
gen=17,73,77,75.160000
gen=18,74,78,76.020000
gen=19,74,79,76.640000
gen=20,75,80,77.080000
gen=21,76,80,77.740000
gen=22,76,82,78.420000
gen=23,77,83,79.020000
gen=24,77,83,79.640000
gen=25,78,83,80.360000
gen=26,79,84,81.160000
gen=27,79,84,81.740000
gen=28,80,85,82.460000
gen=29,81,85,82.800000
gen=30,81,87,83.180000
gen=31,81,87,83.800000
gen=32,82,88,84.200000
gen=33,83,88,84.980000
gen=34,83,88,85.460000
gen=35,84,89,85.940000
gen=36,84,90,86.440000
gen=37,85,90,87.080000
gen=38,85,90,87.660000
gen=39,86,91,88.020000
gen=40,87,92,88.660000
gen=41,87,92,89.300000
gen=42,88,94,89.760000
gen=43,88,94,90.320000
gen=44,88,95,90.780000
gen=45,88,95,91.080000
gen=46,89,95,91.700000
gen=47,90,95,92.460000
gen=48,90,97,93.080000
gen=49,91,99,93.680000
gen=50,92,99,94.300000
gen=51,92,99,94.720000
gen=52,93,99,95.120000
gen=53,93,99,95.580000
gen=54,94,99,96.100000
gen=55,94,99,96.420000
gen=56,94,99,96.980000
gen=57,95,99,97.600000
gen=58,96,99,97.800000
gen=59,96,99,97.960000
gen=60,96,100,98.100000
gen=61,97,100,98.380000
gen=62,97,100,98.660000
gen=63,97,100,98.740000
gen=64,98,100,98.940000
gen=65,98,100,99.040000
gen=66,98,100,99.120000
gen=67,98,100,99.200000
gen=68,98,100,99.260000
gen=69,98,100,99.340000
gen=70,98,100,99.520000
gen=71,98,100,99.540000
gen=72,98,100,99.620000
gen=73,99,100,99.720000
gen=74,99,100,99.800000
gen=75,99,100,99.820000
gen=76,99,100,99.860000
gen=77,99,100,99.900000
gen=78,99,100,99.960000
gen=79,99,100,99.980000
gen=80,99,100,99.980000
gen=81,99,100,99.980000
gen=82,99,100,99.980000
gen=83,99,100,99.980000
gen=84,100,100,100.000000
gen=85,100,100,100.000000
gen=86,100,100,100.000000
gen=87,100,100,100.000000
gen=88,100,100,100.000000
gen=89,100,100,100.000000
gen=90,100,100,100.000000
gen=91,100,100,100.000000
gen=92,100,100,100.000000
gen=93,100,100,100.000000
gen=94,100,100,100.000000
gen=95,100,100,100.000000
gen=96,100,100,100.000000
gen=97,100,100,100.000000
gen=98,100,100,100.000000
gen=99,100,100,100.000000
trial=19
,min,max,avg
gen=0,43,61,53.240000
gen=1,49,63,55.520000
gen=2,53,63,57.460000
gen=3,54,63,59.060000
gen=4,57,67,60.780000
gen=5,59,67,62.280000
gen=6,60,70,63.920000
gen=7,60,72,65.360000
gen=8,62,73,66.520000
gen=9,63,73,67.580000
gen=10,63,73,68.480000
gen=11,66,74,69.700000
gen=12,68,76,70.780000
gen=13,68,76,71.940000
gen=14,68,77,72.760000
gen=15,71,77,73.660000
gen=16,72,79,74.620000
gen=17,72,79,75.620000
gen=18,74,79,76.280000
gen=19,74,80,76.900000
gen=20,74,80,77.420000
gen=21,76,81,78.200000
gen=22,76,82,78.800000
gen=23,77,82,79.400000
gen=24,78,86,80.320000
gen=25,78,88,81.200000
gen=26,79,88,81.920000
gen=27,79,88,82.620000
gen=28,81,88,83.440000
gen=29,81,89,84.280000
gen=30,82,89,85.300000
gen=31,82,89,85.940000
gen=32,83,90,86.600000
gen=33,84,90,87.220000
gen=34,85,91,87.980000
gen=35,86,91,88.800000
gen=36,86,92,89.400000
gen=37,87,93,89.840000
gen=38,88,95,90.320000
gen=39,89,95,90.980000
gen=40,89,95,91.560000
gen=41,90,95,92.160000
gen=42,91,95,92.900000
gen=43,91,96,93.480000
gen=44,91,96,94.040000
gen=45,92,96,94.420000
gen=46,92,96,94.760000
gen=47,92,96,94.980000
gen=48,92,97,95.140000
gen=49,94,97,95.560000
gen=50,95,97,95.740000
gen=51,95,98,96.000000
gen=52,95,98,96.240000
gen=53,95,98,96.520000
gen=54,96,98,96.700000
gen=55,96,98,96.820000
gen=56,96,98,97.020000
gen=57,96,98,97.220000
gen=58,96,98,97.340000
gen=59,96,99,97.540000
gen=60,96,99,97.780000
gen=61,96,99,98.000000
gen=62,97,99,98.100000
gen=63,97,99,98.160000
gen=64,97,99,98.280000
gen=65,97,99,98.320000
gen=66,98,100,98.480000
gen=67,98,100,98.620000
gen=68,98,100,98.760000
gen=69,98,100,98.980000
gen=70,98,100,99.060000
gen=71,98,100,99.200000
gen=72,98,100,99.320000
gen=73,98,100,99.540000
gen=74,98,100,99.660000
gen=75,98,100,99.740000
gen=76,99,100,99.800000
gen=77,99,100,99.880000
